,0,1,2,3,4,5,6,7,8,9,y
0,0.6153846153846154,0.038461538461538464,0.07692307692307693,0.0,0.0,0.038461538461538464,0.0,0.0,0.07692307692307693,0.15384615384615385,Human
1,0.49230769230769234,0.09230769230769231,0.015384615384615385,0.03076923076923077,0.015384615384615385,0.0,0.0,0.0,0.046153846153846156,0.3076923076923077,Human
2,0.5227272727272727,0.09090909090909091,0.045454545454545456,0.022727272727272728,0.022727272727272728,0.022727272727272728,0.022727272727272728,0.045454545454545456,0.0,0.20454545454545456,Human
3,0.32432432432432434,0.16216216216216217,0.08108108108108109,0.05405405405405406,0.0,0.0,0.05405405405405406,0.02702702702702703,0.0,0.2972972972972973,Human
4,0.6086956521739131,0.0,0.0,0.0,0.08695652173913043,0.0,0.0,0.0,0.0,0.30434782608695654,Human
5,0.5344827586206896,0.1206896551724138,0.05172413793103448,0.017241379310344827,0.0,0.034482758620689655,0.0,0.05172413793103448,0.0,0.1896551724137931,Human
6,0.5272727272727272,0.09090909090909091,0.0,0.03636363636363636,0.0,0.0,0.03636363636363636,0.0,0.0,0.3090909090909091,Human
7,0.4426229508196721,0.03278688524590164,0.01639344262295082,0.03278688524590164,0.04918032786885246,0.01639344262295082,0.0,0.01639344262295082,0.0,0.39344262295081966,Human
8,0.5263157894736842,0.05263157894736842,0.05263157894736842,0.02631578947368421,0.02631578947368421,0.0,0.0,0.02631578947368421,0.0,0.2894736842105263,Human
9,0.42105263157894735,0.08771929824561403,0.017543859649122806,0.03508771929824561,0.03508771929824561,0.0,0.017543859649122806,0.03508771929824561,0.0,0.3508771929824561,Human
10,0.4714285714285714,0.04285714285714286,0.05714285714285714,0.04285714285714286,0.07142857142857142,0.0,0.014285714285714285,0.014285714285714285,0.0,0.2857142857142857,Human
11,0.5,0.03333333333333333,0.03333333333333333,0.016666666666666666,0.016666666666666666,0.016666666666666666,0.0,0.03333333333333333,0.03333333333333333,0.31666666666666665,Human
12,0.5070422535211268,0.04225352112676056,0.04225352112676056,0.014084507042253521,0.0,0.04225352112676056,0.0,0.0,0.028169014084507043,0.323943661971831,Human
13,0.37142857142857144,0.05714285714285714,0.0,0.05714285714285714,0.08571428571428572,0.05714285714285714,0.02857142857142857,0.0,0.02857142857142857,0.3142857142857143,Human
14,0.5161290322580645,0.0967741935483871,0.0,0.03225806451612903,0.03225806451612903,0.0,0.0,0.06451612903225806,0.0,0.25806451612903225,Human
15,0.6363636363636364,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.09090909090909091,0.0,0.0,0.0,0.0,0.13636363636363635,Human
16,0.3684210526315789,0.05263157894736842,0.02631578947368421,0.05263157894736842,0.02631578947368421,0.0,0.0,0.05263157894736842,0.02631578947368421,0.39473684210526316,Human
17,0.44285714285714284,0.11428571428571428,0.0,0.02857142857142857,0.05714285714285714,0.05714285714285714,0.0,0.02857142857142857,0.0,0.2714285714285714,Human
18,0.3333333333333333,0.03333333333333333,0.03333333333333333,0.0,0.03333333333333333,0.03333333333333333,0.0,0.0,0.03333333333333333,0.5,Human
19,0.4473684210526316,0.13157894736842105,0.05263157894736842,0.05263157894736842,0.02631578947368421,0.05263157894736842,0.0,0.0,0.02631578947368421,0.21052631578947367,Human
20,0.45161290322580644,0.04838709677419355,0.016129032258064516,0.0967741935483871,0.016129032258064516,0.0967741935483871,0.0,0.0,0.0,0.27419354838709675,Human
21,0.5223880597014925,0.08955223880597014,0.014925373134328358,0.014925373134328358,0.014925373134328358,0.029850746268656716,0.029850746268656716,0.014925373134328358,0.0,0.26865671641791045,Human
22,0.3488372093023256,0.11627906976744186,0.046511627906976744,0.046511627906976744,0.023255813953488372,0.0,0.06976744186046512,0.023255813953488372,0.0,0.32558139534883723,Human
23,0.44,0.08,0.04,0.0,0.0,0.12,0.04,0.0,0.0,0.28,Human
24,0.32967032967032966,0.08791208791208792,0.0,0.03296703296703297,0.03296703296703297,0.03296703296703297,0.01098901098901099,0.054945054945054944,0.04395604395604396,0.37362637362637363,Human
25,0.5357142857142857,0.03571428571428571,0.03571428571428571,0.0,0.03571428571428571,0.0,0.0,0.0,0.03571428571428571,0.32142857142857145,Human
26,0.6153846153846154,0.07692307692307693,0.038461538461538464,0.038461538461538464,0.0,0.0,0.0,0.0,0.0,0.23076923076923078,Human
27,0.4473684210526316,0.05263157894736842,0.02631578947368421,0.02631578947368421,0.05263157894736842,0.0,0.02631578947368421,0.0,0.0,0.3684210526315789,Human
28,0.4666666666666667,0.044444444444444446,0.044444444444444446,0.022222222222222223,0.022222222222222223,0.022222222222222223,0.06666666666666667,0.0,0.0,0.3111111111111111,Human
29,0.6363636363636364,0.045454545454545456,0.045454545454545456,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.18181818181818182,Human
30,0.4444444444444444,0.07407407407407407,0.018518518518518517,0.0,0.037037037037037035,0.0,0.0,0.0,0.0,0.42592592592592593,Human
31,0.43902439024390244,0.17073170731707318,0.07317073170731707,0.024390243902439025,0.024390243902439025,0.0,0.024390243902439025,0.0,0.0,0.24390243902439024,Human
32,0.3473684210526316,0.042105263157894736,0.042105263157894736,0.021052631578947368,0.0,0.021052631578947368,0.031578947368421054,0.0,0.010526315789473684,0.4842105263157895,Human
33,0.4264705882352941,0.058823529411764705,0.014705882352941176,0.029411764705882353,0.07352941176470588,0.014705882352941176,0.0,0.0,0.029411764705882353,0.35294117647058826,Human
34,0.42857142857142855,0.047619047619047616,0.0,0.0,0.047619047619047616,0.14285714285714285,0.0,0.0,0.047619047619047616,0.2857142857142857,Human
35,0.49122807017543857,0.0,0.017543859649122806,0.0,0.0,0.03508771929824561,0.017543859649122806,0.017543859649122806,0.0,0.42105263157894735,Human
36,0.45,0.025,0.125,0.025,0.025,0.0,0.05,0.0,0.025,0.275,Human
37,0.6136363636363636,0.06818181818181818,0.0,0.06818181818181818,0.022727272727272728,0.0,0.045454545454545456,0.0,0.0,0.18181818181818182,Human
38,0.48,0.04,0.04,0.02,0.08,0.0,0.0,0.0,0.0,0.34,Human
39,0.43478260869565216,0.021739130434782608,0.043478260869565216,0.021739130434782608,0.0,0.08695652173913043,0.021739130434782608,0.0,0.0,0.3695652173913043,Human
40,0.45,0.11666666666666667,0.03333333333333333,0.06666666666666667,0.0,0.0,0.03333333333333333,0.016666666666666666,0.0,0.2833333333333333,Human
41,0.6,0.05,0.05,0.05,0.0,0.0,0.0,0.05,0.0,0.2,Human
42,0.4634146341463415,0.04878048780487805,0.024390243902439025,0.07317073170731707,0.0,0.04878048780487805,0.0,0.024390243902439025,0.024390243902439025,0.2926829268292683,Human
43,0.4,0.07692307692307693,0.06153846153846154,0.015384615384615385,0.03076923076923077,0.015384615384615385,0.015384615384615385,0.0,0.0,0.38461538461538464,Human
44,0.5,0.03125,0.125,0.03125,0.0625,0.03125,0.0,0.0,0.0,0.21875,Human
45,0.4482758620689655,0.0,0.06896551724137931,0.034482758620689655,0.0,0.034482758620689655,0.0,0.0,0.0,0.41379310344827586,Human
46,0.3684210526315789,0.0,0.05263157894736842,0.07894736842105263,0.02631578947368421,0.0,0.0,0.05263157894736842,0.02631578947368421,0.39473684210526316,Human
47,0.43243243243243246,0.0,0.08108108108108109,0.08108108108108109,0.08108108108108109,0.08108108108108109,0.0,0.02702702702702703,0.0,0.21621621621621623,Human
48,0.4423076923076923,0.038461538461538464,0.038461538461538464,0.019230769230769232,0.019230769230769232,0.019230769230769232,0.0,0.0,0.0,0.4230769230769231,Human
49,0.39215686274509803,0.058823529411764705,0.0392156862745098,0.0196078431372549,0.058823529411764705,0.058823529411764705,0.0,0.058823529411764705,0.0784313725490196,0.23529411764705882,Human
50,0.37037037037037035,0.07407407407407407,0.0,0.037037037037037035,0.018518518518518517,0.018518518518518517,0.0,0.0,0.018518518518518517,0.46296296296296297,Human
51,0.3879310344827586,0.0603448275862069,0.0603448275862069,0.008620689655172414,0.008620689655172414,0.008620689655172414,0.017241379310344827,0.02586206896551724,0.02586206896551724,0.39655172413793105,Human
52,0.39705882352941174,0.058823529411764705,0.058823529411764705,0.029411764705882353,0.07352941176470588,0.029411764705882353,0.014705882352941176,0.0,0.0,0.3382352941176471,Human
53,0.4482758620689655,0.06896551724137931,0.08045977011494253,0.022988505747126436,0.022988505747126436,0.0,0.0,0.011494252873563218,0.0,0.3448275862068966,Human
54,0.45714285714285713,0.05714285714285714,0.02857142857142857,0.02857142857142857,0.0,0.02857142857142857,0.0,0.0,0.0,0.4,Human
55,0.425,0.05,0.025,0.05,0.025,0.025,0.05,0.0,0.025,0.325,Human
56,0.52,0.05333333333333334,0.02666666666666667,0.04,0.02666666666666667,0.02666666666666667,0.013333333333333334,0.02666666666666667,0.013333333333333334,0.25333333333333335,Human
57,0.47058823529411764,0.029411764705882353,0.029411764705882353,0.11764705882352941,0.0,0.0,0.0,0.0,0.029411764705882353,0.3235294117647059,Human
