,date,close,volume
1583,2021-01-04,227.85000610351562,24897900
1584,2021-01-05,240.39999389648438,35823800
1585,2021-01-06,227.61000061035156,37146100
1586,2021-01-07,226.89999389648438,49361800
1587,2021-01-08,236.19000244140625,34884900
1590,2021-01-13,235.3000030517578,38805100
1591,2021-01-14,242.97999572753906,31381600
1593,2021-01-19,251.64999389648438,23681900
1594,2021-01-20,265.489990234375,44640800
1595,2021-01-21,260.0,20709900
1597,2021-01-25,261.3800048828125,19478600
1603,2021-02-02,254.5,30534300
1604,2021-02-03,263.42999267578125,29179700
1605,2021-02-04,266.9599914550781,16763000
1606,2021-02-05,265.6700134277344,11018700
1607,2021-02-08,262.5899963378906,10721100
1608,2021-02-09,266.489990234375,12432800
1609,2021-02-10,267.7900085449219,13090800
1610,2021-02-11,268.92999267578125,15295800
1611,2021-02-12,267.8500061035156,9355100
1612,2021-02-16,270.70001220703125,16708700
1613,2021-02-17,270.8299865722656,13262400
1639,2021-03-25,222.72000122070312,24819800
1644,2021-04-01,224.36000061035156,23497500
1650,2021-04-12,244.00999450683594,57500300
1651,2021-04-13,241.88999938964844,20793000
1659,2021-04-23,232.0800018310547,8967000
1660,2021-04-26,232.6999969482422,7792900
1662,2021-04-28,236.72000122070312,9187700
1673,2021-05-13,206.0800018310547,51693900
1674,2021-05-14,209.50999450683594,31626800
1679,2021-05-21,211.05999755859375,22825500
1685,2021-06-01,219.47999572753906,23052800
1688,2021-06-04,219.02000427246094,8999100
1699,2021-06-21,211.05999755859375,9273800
1703,2021-06-25,228.5,27383900
1705,2021-06-29,229.44000244140625,10273800
1706,2021-06-30,226.77999877929688,9348600
1709,2021-07-06,211.60000610351562,23719900
1710,2021-07-07,208.0,18340400
1711,2021-07-08,199.85000610351562,33992500
1712,2021-07-09,205.94000244140625,16911300
1713,2021-07-12,205.47999572753906,11259500
1714,2021-07-13,209.50999450683594,17375900
1715,2021-07-14,211.5,19484200
1716,2021-07-15,214.75999450683594,14283600
1717,2021-07-16,212.10000610351562,11150200
1718,2021-07-19,208.91000366210938,15865800
1719,2021-07-20,210.58999633789062,9986800
1720,2021-07-21,211.0800018310547,7650300
1721,2021-07-22,214.0399932861328,10563100
1722,2021-07-23,206.52999877929688,25539900
1723,2021-07-26,191.75999450683594,55736800
1724,2021-07-27,186.07000732421875,59265700
1725,2021-07-28,196.00999450683594,34535200
1726,2021-07-29,197.5399932861328,23363200
1727,2021-07-30,195.19000244140625,17229100
1728,2021-08-02,200.08999633789062,17889200
1729,2021-08-03,197.3800048828125,20115900
1730,2021-08-04,200.7100067138672,22327300
1731,2021-08-05,199.27999877929688,9881400
1732,2021-08-06,196.38999938964844,11961300
1733,2021-08-09,195.25,14657200
