,date,actual,predicted,error,percentage_change,meanval,deviation,-3s,3s,-2s,2s,-1s,1s,impact,color,region,anomaly_points
22,2021-04-29,329.510009765625,306.7938403793479,22.7161693862771,6.893923921289899,4.063603424021347,8.807208777524318,-13.550814131027288,21.678020979069984,-11.34901193664621,19.476218784688903,-9.14720974226513,17.274416590307826,7,3,POSITIVE,22.7161693862771
86,2021-01-27,272.1400146484375,281.69143118494975,-9.55141653651225,-3.5097435225948637,3.3697123654020964,6.255445140859066,-9.141177916316035,15.880602647120227,-7.577316631101269,14.31674136190546,-6.013455345886502,12.752880076690694,0,3,NEGATIVE,-9.55141653651225
