,date,actual,predicted,error,percentage_change,meanval,deviation,-3s,3s,-2s,2s,-1s,1s,impact,color,region,anomaly_points
117,2021-02-22,714.5,781.0904599108582,-66.59045991085816,-9.319868426992045,-12.560625127206501,25.691929705923545,-63.94448453905359,38.82323428464059,-57.521502112572705,32.400251858159706,-51.09851968609182,25.97726943167882,0,3,NEGATIVE,-66.59045991085816
