  ,date      ,actual,predicted        ,error             ,percentage_change ,meanval            ,deviation         ,-3s               ,3s               ,-2s                ,2s              ,-1s               ,1s               ,impact,color,region  ,anomaly_points
69,2021-02-22,714.5 ,781.0904498387094,-66.59044983870945,-9.319867017314127,-12.560413403163059,25.691831662525864,-63.94407672821479,38.82324992188867,-57.521118812583325,32.4002920062572,-51.09816089695186,25.97733409062574,0     ,3    ,NEGATIVE,-66.59044983870945
