,date,close,volume
5948,2021-01-04,3186.6298828125,4411400
5949,2021-01-05,3218.510009765625,2655500
5950,2021-01-06,3138.3798828125,4394800
5951,2021-01-07,3162.159912109375,3514500
5952,2021-01-08,3182.699951171875,3537700
5953,2021-01-11,3114.2099609375,3683400
5954,2021-01-12,3120.830078125,3514600
5955,2021-01-13,3165.889892578125,3321200
5956,2021-01-14,3127.469970703125,3070900
5957,2021-01-15,3104.25,4244000
5958,2021-01-19,3120.760009765625,3305100
5959,2021-01-20,3263.3798828125,5309800
5960,2021-01-21,3306.989990234375,4936100
5961,2021-01-22,3292.22998046875,2821900
5962,2021-01-25,3294.0,3749800
5963,2021-01-26,3326.1298828125,2955200
5964,2021-01-27,3232.580078125,4660200
5965,2021-01-28,3237.6201171875,3149200
5966,2021-01-29,3206.199951171875,4293600
5967,2021-02-01,3342.8798828125,4160200
5968,2021-02-02,3380.0,7098600
5969,2021-02-03,3312.530029296875,7088800
5970,2021-02-04,3331.0,3670700
5971,2021-02-05,3352.14990234375,3620800
5972,2021-02-08,3322.93994140625,3257400
5973,2021-02-09,3305.0,2203500
5974,2021-02-10,3286.580078125,3151600
5975,2021-02-11,3262.1298828125,2301400
5976,2021-02-12,3277.7099609375,2335300
5977,2021-02-16,3268.949951171875,2574700
5978,2021-02-17,3308.639892578125,3297500
5979,2021-02-18,3328.22998046875,3027400
5980,2021-02-19,3249.89990234375,4305200
5981,2021-02-22,3180.739990234375,3515700
5982,2021-02-23,3194.5,4677200
5983,2021-02-24,3159.530029296875,3011300
5984,2021-02-25,3057.159912109375,4533800
5985,2021-02-26,3092.929931640625,4275900
5986,2021-03-01,3146.139892578125,2729100
5987,2021-03-02,3094.530029296875,2595800
5988,2021-03-03,3005.0,3988700
5989,2021-03-04,2977.570068359375,5481600
5990,2021-03-05,3000.4599609375,5388600
5991,2021-03-08,2951.949951171875,4185000
5992,2021-03-09,3062.85009765625,4030000
5993,2021-03-10,3057.639892578125,3012500
5994,2021-03-11,3113.590087890625,2776400
5995,2021-03-12,3089.489990234375,2421900
5996,2021-03-15,3081.679931640625,2913600
5997,2021-03-16,3091.860107421875,2538800
5998,2021-03-17,3135.72998046875,3118600
5999,2021-03-18,3027.989990234375,3649600
6000,2021-03-19,3074.9599609375,4625400
6001,2021-03-22,3110.8701171875,2902200
6002,2021-03-23,3137.5,3817300
6003,2021-03-24,3087.070068359375,2959000
6004,2021-03-25,3046.260009765625,3563500
6005,2021-03-26,3052.030029296875,3312900
6006,2021-03-29,3075.72998046875,2746000
6007,2021-03-30,3055.2900390625,2337600
6008,2021-03-31,3094.080078125,3093900
6009,2021-04-01,3161.0,2940300
6010,2021-04-05,3226.72998046875,3334900
6011,2021-04-06,3223.820068359375,2537800
6012,2021-04-07,3279.389892578125,3346200
6013,2021-04-08,3299.300048828125,2812100
6014,2021-04-09,3372.199951171875,4341500
6015,2021-04-12,3379.389892578125,3281800
6016,2021-04-13,3400.0,3315800
6017,2021-04-14,3333.0,3145200
6018,2021-04-15,3379.090087890625,3233600
6019,2021-04-16,3399.43994140625,3186000
6020,2021-04-19,3372.010009765625,2725400
6021,2021-04-20,3334.68994140625,2623000
6022,2021-04-21,3362.02001953125,2211200
6023,2021-04-22,3309.0400390625,2580600
6024,2021-04-23,3340.8798828125,3192800
6025,2021-04-26,3409.0,4880700
6026,2021-04-27,3417.429931640625,3827100
6027,2021-04-28,3458.5,4631900
6028,2021-04-29,3471.31005859375,7682400
6029,2021-04-30,3467.419921875,7009300
6030,2021-05-03,3386.489990234375,5875500
6031,2021-05-04,3311.8701171875,5439400
6032,2021-05-05,3270.5400390625,3711300
6033,2021-05-06,3306.3701171875,4447700
6034,2021-05-07,3291.610107421875,4710300
6035,2021-05-10,3190.489990234375,5838600
6036,2021-05-11,3223.909912109375,4619800
6037,2021-05-12,3151.93994140625,4936400
6038,2021-05-13,3161.469970703125,3350900
6039,2021-05-14,3222.89990234375,3325000
6040,2021-05-17,3270.389892578125,3723900
6041,2021-05-18,3232.280029296875,2828400
6042,2021-05-19,3231.800048828125,2679700
6043,2021-05-20,3247.679931640625,2633200
6044,2021-05-21,3203.080078125,4104900
6045,2021-05-24,3244.989990234375,2422800
6046,2021-05-25,3259.050048828125,3261100
6047,2021-05-26,3265.159912109375,2384000
6048,2021-05-27,3230.110107421875,2561200
6049,2021-05-28,3223.070068359375,2329800
6050,2021-06-01,3218.64990234375,2430000
