,date,actual,predicted,error,percentage_change,meanval,deviation,-3s,3s,-2s,2s,-1s,1s,impact,color,region,anomaly_points
20,2021-05-03,3386.489990234375,3466.640576781996,-80.15058654762106,-2.3667746480500873,12.804306215484237,46.292235290414794,-79.78016436534536,105.38877679631382,-68.20710554274166,93.81571797371012,-56.63404672013795,82.24265915110642,0,3,NEGATIVE,-80.15058654762106
