,date,close,volume
2171,2021-01-05,270.9700012207031,9871600
2172,2021-01-06,263.30999755859375,24354100
2175,2021-01-11,256.8399963378906,30412300
2176,2021-01-12,251.08999633789062,26383500
2178,2021-01-14,245.63999938964844,29739400
2179,2021-01-15,251.36000061035156,24942900
2180,2021-01-19,261.1000061035156,28028500
2181,2021-01-20,267.4800109863281,25199900
2183,2021-01-22,274.5,21954000
2184,2021-01-25,278.010009765625,19087000
2185,2021-01-26,282.04998779296875,19373600
2186,2021-01-27,272.1400146484375,35346200
2187,2021-01-28,265.0,37758800
2188,2021-01-29,258.3299865722656,30389500
2189,2021-02-01,262.010009765625,22914300
2191,2021-02-03,266.6499938964844,14223400
2193,2021-02-05,268.1000061035156,12454400
2194,2021-02-08,266.5799865722656,13755200
2195,2021-02-09,269.45001220703125,14613400
2196,2021-02-10,271.8699951171875,14687200
2197,2021-02-11,270.3900146484375,12828600
2198,2021-02-12,270.5,9097600
2199,2021-02-16,273.9700012207031,15417200
2200,2021-02-17,273.57000732421875,12763200
2201,2021-02-18,269.3900146484375,15249100
2202,2021-02-19,261.55999755859375,25622600
2203,2021-02-22,260.3299865722656,17434900
2204,2021-02-23,265.8599853515625,21924600
2205,2021-02-24,264.30999755859375,15736100
2206,2021-02-25,254.69000244140625,19053100
2207,2021-02-26,257.6199951171875,26619500
2208,2021-03-01,264.9100036621094,22157300
2209,2021-03-02,259.0,15191700
2210,2021-03-03,255.41000366210938,15513500
2211,2021-03-04,257.6400146484375,31626500
2212,2021-03-05,264.2799987792969,26820100
2213,2021-03-08,255.30999755859375,18391800
2214,2021-03-09,265.739990234375,22039700
2215,2021-03-10,264.8999938964844,14210300
2216,2021-03-11,273.8800048828125,21834000
2217,2021-03-12,268.3999938964844,20600200
2218,2021-03-15,273.75,16844800
2219,2021-03-16,279.2799987792969,22437700
2220,2021-03-17,284.010009765625,21315000
2221,2021-03-18,278.6199951171875,18728300
2222,2021-03-19,290.1099853515625,38930500
2223,2021-03-22,293.5400085449219,28273100
2224,2021-03-23,290.6300048828125,23000900
2225,2021-03-24,282.1400146484375,18675000
2226,2021-03-25,278.739990234375,24505600
2227,2021-03-26,283.0199890136719,17629200
2228,2021-03-29,290.82000732421875,21718800
2229,2021-03-30,288.0,17474500
2230,2021-03-31,294.5299987792969,19498200
2231,2021-04-01,298.6600036621094,17616000
2232,2021-04-05,308.9100036621094,28237000
2233,2021-04-06,306.260009765625,17335200
2234,2021-04-07,313.0899963378906,22855200
2235,2021-04-08,313.0199890136719,20894100
2236,2021-04-09,312.4599914550781,15988600
2237,2021-04-12,311.5400085449219,10881900
2238,2021-04-13,309.760009765625,14036900
2239,2021-04-14,302.82000732421875,17421400
2240,2021-04-15,307.82000732421875,14558300
2241,2021-04-16,306.17999267578125,13059200
2242,2021-04-19,302.239990234375,14553500
2243,2021-04-20,302.6499938964844,16796400
2244,2021-04-21,301.4700012207031,14863500
2245,2021-04-22,296.5199890136719,16375400
2246,2021-04-23,301.1300048828125,17536800
2247,2021-04-26,303.0400085449219,16172600
2248,2021-04-27,303.57000732421875,15309300
2249,2021-04-28,307.1000061035156,33907200
2250,2021-04-29,329.510009765625,56526800
2251,2021-04-30,325.0799865722656,26332400
2252,2021-05-03,322.5799865722656,18719500
2253,2021-05-04,318.3599853515625,24032600
2254,2021-05-05,315.0199890136719,15577600
2255,2021-05-06,320.0199890136719,19012200
2256,2021-05-07,319.0799865722656,15916700
2257,2021-05-10,305.9700012207031,24239200
2258,2021-05-11,306.5299987792969,18920100
2259,2021-05-12,302.54998779296875,24645500
2260,2021-05-13,305.260009765625,18079200
2261,2021-05-14,315.94000244140625,19230600
2262,2021-05-17,315.4599914550781,15401300
2263,2021-05-18,309.9599914550781,14522400
2264,2021-05-19,313.5899963378906,19106200
2265,2021-05-20,318.6099853515625,17320200
2266,2021-05-21,316.2300109863281,13600900
2267,2021-05-24,324.6300048828125,16445400
2268,2021-05-25,327.7900085449219,16437000
2269,2021-05-26,327.6600036621094,9686900
2270,2021-05-27,332.75,20477700
2271,2021-05-28,328.7300109863281,12037400
2272,2021-06-01,329.1300048828125,11765900
