,date,actual,predicted,error,percentage_change,meanval,deviation,-3s,3s,-2s,2s,-1s,1s,impact,color,region,anomaly_points
86,2021-01-27,88.83999633789062,94.53069782111264,-5.690701483222014,-6.405562491896352,0.2634664185620587,2.8238064428919065,-5.384146467221754,5.911079304345872,-4.678194856498777,5.205127693622895,-3.972243245775801,4.499176082899918,0,3,NEGATIVE,-5.690701483222014
