,date,close,volume
2707,2021-03-31,667.9299926757812,33337300
2708,2021-04-01,661.75,35298400
2709,2021-04-05,691.0499877929688,41842800
2710,2021-04-06,691.6199951171875,28271800
2711,2021-04-07,670.969970703125,26309400
2712,2021-04-08,683.7999877929688,23924300
2713,2021-04-09,677.02001953125,21437100
2714,2021-04-12,701.97998046875,29135700
2715,2021-04-13,762.3200073242188,44652800
2716,2021-04-14,732.22998046875,49017400
2717,2021-04-15,738.8499755859375,27848900
2718,2021-04-16,739.780029296875,27979500
2719,2021-04-19,714.6300048828125,39686200
2720,2021-04-20,718.989990234375,35609000
2721,2021-04-21,744.1199951171875,31215500
2722,2021-04-22,719.6900024414062,35590300
2723,2021-04-23,729.4000244140625,28370000
2724,2021-04-26,738.2000122070312,31038500
2725,2021-04-27,704.739990234375,29437000
2726,2021-04-28,694.4000244140625,22271000
2727,2021-04-29,677.0,28845400
2728,2021-04-30,709.4400024414062,40758700
2729,2021-05-03,684.9000244140625,27043100
2730,2021-05-04,673.5999755859375,29739300
2731,2021-05-05,670.9400024414062,21901900
2732,2021-05-06,663.5399780273438,27784600
2733,2021-05-07,672.3699951171875,23469200
2734,2021-05-10,629.0399780273438,31392400
2735,2021-05-11,617.2000122070312,46503900
2736,2021-05-12,589.8900146484375,33823600
2737,2021-05-13,571.6900024414062,44184900
2738,2021-05-14,589.739990234375,33370900
2739,2021-05-17,576.8300170898438,32390400
2740,2021-05-18,577.8699951171875,36830600
2741,2021-05-19,563.4600219726562,39578400
2742,2021-05-20,586.780029296875,30821100
2743,2021-05-21,580.8800048828125,26030600
2744,2021-05-24,606.4400024414062,34558100
2745,2021-05-25,604.6900024414062,28005900
2746,2021-05-26,619.1300048828125,28639300
2747,2021-05-27,630.8499755859375,26370600
2748,2021-05-28,625.219970703125,22737000
2749,2021-06-01,623.9000244140625,18084900
2750,2021-06-02,605.1199951171875,23302800
2751,2021-06-03,572.8400268554688,30111900
2752,2021-06-04,599.0499877929688,24036900
2753,2021-06-07,605.1300048828125,22543700
2754,2021-06-08,603.5900268554688,26053400
2755,2021-06-09,598.780029296875,16584600
2756,2021-06-10,610.1199951171875,23919600
2757,2021-06-11,609.8900146484375,16205300
2758,2021-06-14,617.6900024414062,20424000
2759,2021-06-15,599.3599853515625,17764100
2760,2021-06-16,604.8699951171875,22144100
2761,2021-06-17,616.5999755859375,22701400
2762,2021-06-18,623.3099975585938,24560900
2763,2021-06-21,620.8300170898438,24812700
2764,2021-06-22,623.7100219726562,19158900
2765,2021-06-23,656.5700073242188,31099200
2766,2021-06-24,679.8200073242188,45982400
2767,2021-06-25,671.8699951171875,32496700
2768,2021-06-28,688.719970703125,21628200
2769,2021-06-29,680.760009765625,17381300
2770,2021-06-30,679.7000122070312,18924900
2771,2021-07-01,677.9199829101562,18634500
2772,2021-07-02,678.9000244140625,27054500
2773,2021-07-06,659.5800170898438,23284500
2774,2021-07-07,644.6500244140625,18792000
2775,2021-07-08,652.8099975585938,22773300
2776,2021-07-09,656.9500122070312,18140500
2777,2021-07-12,685.7000122070312,25927000
2778,2021-07-13,668.5399780273438,20966100
2779,2021-07-14,653.3800048828125,21641200
2780,2021-07-15,650.5999755859375,20209600
2781,2021-07-16,644.219970703125,16371000
2782,2021-07-19,646.219970703125,21297100
2783,2021-07-20,660.5,15487100
2784,2021-07-21,655.2899780273438,13953300
2785,2021-07-22,649.260009765625,15105700
2786,2021-07-23,643.3800048828125,14604900
2787,2021-07-26,657.6199951171875,25336600
2788,2021-07-27,644.780029296875,32813300
2789,2021-07-28,646.97998046875,16006600
2790,2021-07-29,677.3499755859375,30394600
2791,2021-07-30,687.2000122070312,29600500
2792,2021-08-02,709.6699829101562,33615800
2793,2021-08-03,709.739990234375,21620300
2794,2021-08-04,710.9199829101562,17002600
2795,2021-08-05,714.6300048828125,12919600
2796,2021-08-06,699.0999755859375,15576200
2797,2021-08-09,713.760009765625,14566200
