,date,close,volume
5524,2021-01-04,524.5399780273438,14016000.0
5525,2021-01-05,536.1900024414062,8069000.0
5526,2021-01-06,504.5799865722656,14510600.0
5527,2021-01-07,533.760009765625,11537000.0
5528,2021-01-08,531.0700073242188,7313200.0
5529,2021-01-11,544.8599853515625,12958600.0
5530,2021-01-12,539.3900146484375,7286900.0
5531,2021-01-13,541.27001953125,5250700.0
5532,2021-01-14,528.010009765625,7078000.0
5533,2021-01-15,514.3800048828125,6944500.0
5534,2021-01-19,521.010009765625,5654700.0
5535,2021-01-20,534.6300048828125,6464300.0
5536,2021-01-21,554.7000122070312,8444500.0
5537,2021-01-22,548.5,6170500.0
5538,2021-01-25,546.1300048828125,6277800.0
5539,2021-01-26,537.4099731445312,4099500.0
5540,2021-01-27,516.7100219726562,9281800.0
5541,2021-01-28,522.0399780273438,5707900.0
5542,2021-01-29,519.5900268554688,6788800.0
5543,2021-02-01,529.47998046875,5430100.0
5544,2021-02-02,542.27001953125,5511000.0
5545,2021-02-03,541.219970703125,6135200.0
5546,2021-02-04,546.5700073242188,5033500.0
5547,2021-02-05,543.6400146484375,4228800.0
5548,2021-02-08,577.5499877929688,10865600.0
5549,2021-02-09,570.530029296875,7189000.0
5550,2021-02-10,590.5700073242188,12133800.0
5551,2021-02-11,610.030029296875,11270700.0
5552,2021-02-12,598.4500122070312,9368900.0
5553,2021-02-16,613.2100219726562,8049000.0
5554,2021-02-17,596.239990234375,6868900.0
5555,2021-02-18,593.1599731445312,5846700.0
5556,2021-02-19,597.0599975585938,6793100.0
5557,2021-02-22,574.22998046875,8147100.0
5558,2021-02-23,565.6799926757812,9794500.0
5559,2021-02-24,579.9600219726562,11208000.0
5560,2021-02-25,532.2999877929688,20610900.0
5561,2021-02-26,548.5800170898438,12523300.0
5562,2021-03-01,553.6699829101562,8829600.0
5563,2021-03-02,536.25,6602900.0
5564,2021-03-03,512.1900024414062,9439800.0
5565,2021-03-04,494.80999755859375,14333600.0
5566,2021-03-05,498.4599914550781,13571000.0
5567,2021-03-08,463.7300109863281,13577800.0
5568,2021-03-09,500.80999755859375,13045600.0
5569,2021-03-10,498.7300109863281,9609400.0
5570,2021-03-11,519.739990234375,7497900.0
5571,2021-03-12,514.239990234375,6099100.0
5572,2021-03-15,527.6500244140625,5549700.0
5573,2021-03-16,531.6500244140625,6803200.0
5574,2021-03-17,533.6500244140625,6096600.0
5575,2021-03-18,508.8999938964844,7347400.0
5576,2021-03-19,513.8300170898438,7480200.0
5577,2021-03-22,527.4500122070312,7445100.0
5578,2021-03-23,522.8300170898438,5551200.0
5579,2021-03-24,505.7200012207031,6146000.0
5580,2021-03-25,501.4100036621094,7378600.0
5581,2021-03-26,513.5700073242188,9099200.0
5582,2021-03-29,517.9299926757812,6838000.0
5583,2021-03-30,514.8699951171875,5005100.0
5584,2021-03-31,533.9299926757812,7869400.0
5585,2021-04-01,552.469970703125,7706900.0
5586,2021-04-05,559.5,6391800.0
5587,2021-04-06,554.4600219726562,4793600.0
5588,2021-04-07,565.739990234375,6282100.0
5589,2021-04-08,572.6799926757812,6110400.0
5590,2021-04-09,576.0,4879300.0
5591,2021-04-12,608.3599853515625,21733100.0
5592,2021-04-13,627.1799926757812,16905300.0
5593,2021-04-14,611.0800170898438,9637500.0
5594,2021-04-15,645.489990234375,14962000.0
5595,2021-04-16,636.5,8380200.0
5596,2021-04-19,614.469970703125,10110500.0
5597,2021-04-20,606.8499755859375,8353300.0
5598,2021-04-21,614.4199829101562,5419400.0
5599,2021-04-22,594.010009765625,6944700.0
5600,2021-04-23,610.6099853515625,5687500.0
5601,2021-04-26,619.1199951171875,4944900.0
5602,2021-04-27,615.27001953125,4114300.0
5603,2021-04-28,611.0700073242188,5235400.0
5604,2021-04-29,612.989990234375,4329900.0
5605,2021-04-30,600.3800048828125,5038300.0
5606,2021-05-03,593.469970703125,5097800.0
5607,2021-05-04,574.0499877929688,10133100.0
5608,2021-05-05,578.3400268554688,7300600.0
5609,2021-05-06,580.9199829101562,4834500.0
5610,2021-05-07,592.489990234375,5730200.0
5611,2021-05-10,570.6300048828125,6722600.0
5612,2021-05-11,572.25,7139600.0
5613,2021-05-12,550.3400268554688,7585200.0
5614,2021-05-13,546.6099853515625,7135100.0
5615,2021-05-14,569.719970703125,6453700.0
5616,2021-05-17,566.6199951171875,5424500.0
5617,2021-05-18,560.6300048828125,4656400.0
5618,2021-05-19,562.6300048828125,8600000.0
5619,2021-05-20,584.5,8039800.0
5620,2021-05-21,599.6699829101562,16824800.0
5621,2021-05-24,624.47998046875,13870400.0
5622,2021-05-25,625.9099731445312,10885200.0
5623,2021-05-26,628.0,9261000.0
5624,2021-05-27,619.52001953125,14536900.0
5625,2021-05-28,649.780029296875,16113400.0
5626,2021-06-01,650.5800170898438,11820100.0
