,threshold,precision,recall,f1-score,f0.5-score,w-precision,w-recall,w-f1-score,w-f0.5-score
35,0.35000000000000003,0.7638888888888888,0.4878048780487805,0.5953991880920162,0.6862133499688085,0.6418883989781862,0.5462822458270106,0.5601096406270035,0.6002036878485545
36,0.36,0.7638888888888888,0.4878048780487805,0.5953991880920162,0.6862133499688085,0.6418883989781862,0.5462822458270106,0.5601096406270035,0.6002036878485545
37,0.37,0.7638888888888888,0.4878048780487805,0.5953991880920162,0.6862133499688085,0.6418883989781862,0.5462822458270106,0.5601096406270035,0.6002036878485545
38,0.38,0.7638888888888888,0.4878048780487805,0.5953991880920162,0.6862133499688085,0.6418883989781862,0.5462822458270106,0.5601096406270035,0.6002036878485545
39,0.39,0.7638888888888888,0.4878048780487805,0.5953991880920162,0.6862133499688085,0.6418883989781862,0.5462822458270106,0.5601096406270035,0.6002036878485545
40,0.4,0.7638888888888888,0.4878048780487805,0.5953991880920162,0.6862133499688085,0.6418883989781862,0.5462822458270106,0.5601096406270035,0.6002036878485545
41,0.41000000000000003,0.7638888888888888,0.4878048780487805,0.5953991880920162,0.6862133499688085,0.6418883989781862,0.5462822458270106,0.5601096406270035,0.6002036878485545
42,0.42,0.7638888888888888,0.4878048780487805,0.5953991880920162,0.6862133499688085,0.6418883989781862,0.5462822458270106,0.5601096406270035,0.6002036878485545
43,0.43,0.7638888888888888,0.4878048780487805,0.5953991880920162,0.6862133499688085,0.6418883989781862,0.5462822458270106,0.5601096406270035,0.6002036878485545
44,0.44,0.7638888888888888,0.4878048780487805,0.5953991880920162,0.6862133499688085,0.6418883989781862,0.5462822458270106,0.5601096406270035,0.6002036878485545
45,0.45,0.7638888888888888,0.4878048780487805,0.5953991880920162,0.6862133499688085,0.6418883989781862,0.5462822458270106,0.5601096406270035,0.6002036878485545
46,0.46,0.7638888888888888,0.4878048780487805,0.5953991880920162,0.6862133499688085,0.6418883989781862,0.5462822458270106,0.5601096406270035,0.6002036878485545
47,0.47000000000000003,0.7638888888888888,0.4878048780487805,0.5953991880920162,0.6862133499688085,0.6418883989781862,0.5462822458270106,0.5601096406270035,0.6002036878485545
48,0.48,0.7638888888888888,0.4878048780487805,0.5953991880920162,0.6862133499688085,0.6418883989781862,0.5462822458270106,0.5601096406270035,0.6002036878485545
49,0.49,0.7638888888888888,0.4878048780487805,0.5953991880920162,0.6862133499688085,0.6418883989781862,0.5462822458270106,0.5601096406270035,0.6002036878485545
50,0.5,0.7638888888888888,0.4878048780487805,0.5953991880920162,0.6862133499688085,0.6418883989781862,0.5462822458270106,0.5601096406270035,0.6002036878485545
51,0.51,0.7638888888888888,0.4878048780487805,0.5953991880920162,0.6862133499688085,0.6418883989781862,0.5462822458270106,0.5601096406270035,0.6002036878485545
52,0.52,0.7638888888888888,0.4878048780487805,0.5953991880920162,0.6862133499688085,0.6418883989781862,0.5462822458270106,0.5601096406270035,0.6002036878485545
53,0.53,0.7638888888888888,0.4878048780487805,0.5953991880920162,0.6862133499688085,0.6418883989781862,0.5462822458270106,0.5601096406270035,0.6002036878485545
54,0.54,0.7638888888888888,0.4878048780487805,0.5953991880920162,0.6862133499688085,0.6418883989781862,0.5462822458270106,0.5601096406270035,0.6002036878485545
55,0.55,0.7638888888888888,0.4878048780487805,0.5953991880920162,0.6862133499688085,0.6418883989781862,0.5462822458270106,0.5601096406270035,0.6002036878485545
56,0.56,0.7638888888888888,0.4878048780487805,0.5953991880920162,0.6862133499688085,0.6418883989781862,0.5462822458270106,0.5601096406270035,0.6002036878485545
57,0.5700000000000001,0.7638888888888888,0.4878048780487805,0.5953991880920162,0.6862133499688085,0.6418883989781862,0.5462822458270106,0.5601096406270035,0.6002036878485545
58,0.58,0.7638888888888888,0.4878048780487805,0.5953991880920162,0.6862133499688085,0.6418883989781862,0.5462822458270106,0.5601096406270035,0.6002036878485545
59,0.59,0.7638888888888888,0.4878048780487805,0.5953991880920162,0.6862133499688085,0.6418883989781862,0.5462822458270106,0.5601096406270035,0.6002036878485545
60,0.6,0.7638888888888888,0.4878048780487805,0.5953991880920162,0.6862133499688085,0.6418883989781862,0.5462822458270106,0.5601096406270035,0.6002036878485545
61,0.61,0.7638888888888888,0.4878048780487805,0.5953991880920162,0.6862133499688085,0.6418883989781862,0.5462822458270106,0.5601096406270035,0.6002036878485545
62,0.62,0.7638888888888888,0.4878048780487805,0.5953991880920162,0.6862133499688085,0.6418883989781862,0.5462822458270106,0.5601096406270035,0.6002036878485545
63,0.63,0.7638888888888888,0.4878048780487805,0.5953991880920162,0.6862133499688085,0.6418883989781862,0.5462822458270106,0.5601096406270035,0.6002036878485545
64,0.64,0.7638888888888888,0.4878048780487805,0.5953991880920162,0.6862133499688085,0.6418883989781862,0.5462822458270106,0.5601096406270035,0.6002036878485545
65,0.65,0.7638888888888888,0.4878048780487805,0.5953991880920162,0.6862133499688085,0.6418883989781862,0.5462822458270106,0.5601096406270035,0.6002036878485545
66,0.66,0.7638888888888888,0.4878048780487805,0.5953991880920162,0.6862133499688085,0.6418883989781862,0.5462822458270106,0.5601096406270035,0.6002036878485545
67,0.67,0.7638888888888888,0.4878048780487805,0.5953991880920162,0.6862133499688085,0.6418883989781862,0.5462822458270106,0.5601096406270035,0.6002036878485545
68,0.68,0.7638888888888888,0.4878048780487805,0.5953991880920162,0.6862133499688085,0.6418883989781862,0.5462822458270106,0.5601096406270035,0.6002036878485545
69,0.6900000000000001,0.7638888888888888,0.4878048780487805,0.5953991880920162,0.6862133499688085,0.6418883989781862,0.5462822458270106,0.5601096406270035,0.6002036878485545
70,0.7000000000000001,0.7638888888888888,0.4878048780487805,0.5953991880920162,0.6862133499688085,0.6418883989781862,0.5462822458270106,0.5601096406270035,0.6002036878485545
71,0.71,0.7638888888888888,0.4878048780487805,0.5953991880920162,0.6862133499688085,0.6418883989781862,0.5462822458270106,0.5601096406270035,0.6002036878485545
72,0.72,0.7638888888888888,0.4878048780487805,0.5953991880920162,0.6862133499688085,0.6418883989781862,0.5462822458270106,0.5601096406270035,0.6002036878485545
73,0.73,0.7638888888888888,0.4878048780487805,0.5953991880920162,0.6862133499688085,0.6418883989781862,0.5462822458270106,0.5601096406270035,0.6002036878485545
74,0.74,0.7638888888888888,0.4878048780487805,0.5953991880920162,0.6862133499688085,0.6418883989781862,0.5462822458270106,0.5601096406270035,0.6002036878485545
75,0.75,0.7638888888888888,0.4878048780487805,0.5953991880920162,0.6862133499688085,0.6418883989781862,0.5462822458270106,0.5601096406270035,0.6002036878485545
76,0.76,0.7638888888888888,0.4878048780487805,0.5953991880920162,0.6862133499688085,0.6418883989781862,0.5462822458270106,0.5601096406270035,0.6002036878485545
77,0.77,0.7638888888888888,0.4878048780487805,0.5953991880920162,0.6862133499688085,0.6418883989781862,0.5462822458270106,0.5601096406270035,0.6002036878485545
78,0.78,0.7638888888888888,0.4878048780487805,0.5953991880920162,0.6862133499688085,0.6418883989781862,0.5462822458270106,0.5601096406270035,0.6002036878485545
79,0.79,0.7638888888888888,0.4878048780487805,0.5953991880920162,0.6862133499688085,0.6418883989781862,0.5462822458270106,0.5601096406270035,0.6002036878485545
80,0.8,0.7638888888888888,0.4878048780487805,0.5953991880920162,0.6862133499688085,0.6418883989781862,0.5462822458270106,0.5601096406270035,0.6002036878485545
81,0.81,0.7638888888888888,0.4878048780487805,0.5953991880920162,0.6862133499688085,0.6418883989781862,0.5462822458270106,0.5601096406270035,0.6002036878485545
82,0.8200000000000001,0.7638888888888888,0.4878048780487805,0.5953991880920162,0.6862133499688085,0.6418883989781862,0.5462822458270106,0.5601096406270035,0.6002036878485545
83,0.8300000000000001,0.7638888888888888,0.4878048780487805,0.5953991880920162,0.6862133499688085,0.6418883989781862,0.5462822458270106,0.5601096406270035,0.6002036878485545
84,0.84,0.7638888888888888,0.4878048780487805,0.5953991880920162,0.6862133499688085,0.6418883989781862,0.5462822458270106,0.5601096406270035,0.6002036878485545
85,0.85,0.7638888888888888,0.4878048780487805,0.5953991880920162,0.6862133499688085,0.6418883989781862,0.5462822458270106,0.5601096406270035,0.6002036878485545
86,0.86,0.7638888888888888,0.4878048780487805,0.5953991880920162,0.6862133499688085,0.6418883989781862,0.5462822458270106,0.5601096406270035,0.6002036878485545
87,0.87,0.7638888888888888,0.4878048780487805,0.5953991880920162,0.6862133499688085,0.6418883989781862,0.5462822458270106,0.5601096406270035,0.6002036878485545
88,0.88,0.7638888888888888,0.4878048780487805,0.5953991880920162,0.6862133499688085,0.6418883989781862,0.5462822458270106,0.5601096406270035,0.6002036878485545
89,0.89,0.7638888888888888,0.4878048780487805,0.5953991880920162,0.6862133499688085,0.6418883989781862,0.5462822458270106,0.5601096406270035,0.6002036878485545
90,0.9,0.7638888888888888,0.4878048780487805,0.5953991880920162,0.6862133499688085,0.6418883989781862,0.5462822458270106,0.5601096406270035,0.6002036878485545
91,0.91,0.7638888888888888,0.4878048780487805,0.5953991880920162,0.6862133499688085,0.6418883989781862,0.5462822458270106,0.5601096406270035,0.6002036878485545
92,0.92,0.7638888888888888,0.4878048780487805,0.5953991880920162,0.6862133499688085,0.6418883989781862,0.5462822458270106,0.5601096406270035,0.6002036878485545
93,0.93,0.7638888888888888,0.4878048780487805,0.5953991880920162,0.6862133499688085,0.6418883989781862,0.5462822458270106,0.5601096406270035,0.6002036878485545
94,0.9400000000000001,0.7638888888888888,0.4878048780487805,0.5953991880920162,0.6862133499688085,0.6418883989781862,0.5462822458270106,0.5601096406270035,0.6002036878485545
95,0.9500000000000001,0.7638888888888888,0.4878048780487805,0.5953991880920162,0.6862133499688085,0.6418883989781862,0.5462822458270106,0.5601096406270035,0.6002036878485545
96,0.96,0.7638888888888888,0.4878048780487805,0.5953991880920162,0.6862133499688085,0.6418883989781862,0.5462822458270106,0.5601096406270035,0.6002036878485545
97,0.97,0.7638888888888888,0.4878048780487805,0.5953991880920162,0.6862133499688085,0.6418883989781862,0.5462822458270106,0.5601096406270035,0.6002036878485545
98,0.98,0.7638888888888888,0.4878048780487805,0.5953991880920162,0.6862133499688085,0.6418883989781862,0.5462822458270106,0.5601096406270035,0.6002036878485545
99,0.99,0.7638888888888888,0.4878048780487805,0.5953991880920162,0.6862133499688085,0.6418883989781862,0.5462822458270106,0.5601096406270035,0.6002036878485545
100,1.0,0.7638888888888888,0.4878048780487805,0.5953991880920162,0.6862133499688085,0.6418883989781862,0.5462822458270106,0.5601096406270035,0.6002036878485545
