,threshold,precision,recall,f1-score,f0.5-score,w-precision,w-recall,w-f1-score,w-f0.5-score
30,0.3,0.8865979381443299,0.10287081339712918,0.18435155412647372,0.3513071895424837,0.7486334300715367,0.27661596958174905,0.21838932310741216,0.33132044089094914
31,0.31,0.8888888888888888,0.10526315789473684,0.18823529411764706,0.35714285714285715,0.7505464920551957,0.2785171102661597,0.22159863421701187,0.3360614751600286
32,0.32,0.8910891089108911,0.1076555023923445,0.19210245464247597,0.3629032258064516,0.7523878414877269,0.2804182509505703,0.22479519157914843,0.34074308330785663
33,0.33,0.8932038834951457,0.11004784688995216,0.19595314164004263,0.36858974358974356,0.754161680922126,0.282319391634981,0.22797908155232877,0.3453664185371156
34,0.34,0.8942307692307693,0.11124401913875598,0.19787234042553192,0.37140575079872207,0.755024509350206,0.2832699619771863,0.22956630306325934,0.3476565861462124
35,0.35000000000000003,0.8952380952380953,0.11244019138755981,0.1997874601487779,0.374203821656051,0.7558718929250646,0.28422053231939165,0.2311503897942681,0.34993260475205695
36,0.36,0.8990825688073395,0.11722488038277512,0.2074074074074074,0.38522012578616355,0.759115541123637,0.2880228136882129,0.23745560025754373,0.35889788479674867
37,0.37,0.9026548672566371,0.12200956937799043,0.21496311907270813,0.3959627329192546,0.7621445043225431,0.29182509505703425,0.2437114945058067,0.36764736310777474
38,0.38,0.9051724137931034,0.1255980861244019,0.22058823529411764,0.40384615384615385,0.7642888120139988,0.2946768060836502,0.2483714493401923,0.37407269536547105
39,0.39,0.9105691056910569,0.1339712918660287,0.23357664233576644,0.42168674698795183,0.7689162807634085,0.30133079847908745,0.25913978247018976,0.3886286532978263
40,0.4,0.9126984126984127,0.1375598086124402,0.2390852390852391,0.42910447761194026,0.7707551782603725,0.3041825095057034,0.2637104762320347,0.39468720068471175
41,0.41000000000000003,0.9185185185185185,0.14832535885167464,0.2554067971163749,0.4505813953488372,0.7758264037949407,0.3127376425855513,0.27726639574186845,0.41225203052279474
42,0.42,0.9219858156028369,0.15550239234449761,0.2661207778915046,0.46428571428571425,0.778884096384137,0.31844106463878324,0.28617611407147303,0.4234794392549667
43,0.43,0.9261744966442953,0.16507177033492823,0.28020304568527915,0.4818435754189945,0.7826220760885259,0.32604562737642584,0.297900986070065,0.4378880414884892
44,0.44,0.9308176100628931,0.17703349282296652,0.2974874371859297,0.5027173913043479,0.786833829188186,0.3355513307984791,0.31231485110894264,0.4550565292804994
45,0.45,0.9281437125748503,0.1854066985645933,0.3090727816550349,0.5152925531914894,0.7849030173203891,0.34125475285171103,0.3217000401082266,0.46524973520241575
46,0.46,0.9322033898305084,0.19736842105263158,0.32576505429417574,0.5343264248704663,0.788670048518215,0.35076045627376423,0.33566240869855907,0.4809757127917693
47,0.47000000000000003,0.9351351351351351,0.2069377990430622,0.3388834476003918,0.5488578680203046,0.7914415421908153,0.3583650190114068,0.34665448993608755,0.4930130588646017
48,0.48,0.9402985074626866,0.22607655502392343,0.36451301832208294,0.5762195121951219,0.7964530757319994,0.373574144486692,0.36818162797823206,0.5157617781826621
49,0.49,0.9441860465116279,0.24282296650717702,0.3862987630827783,0.5984669811320755,0.8003656807738055,0.38688212927756654,0.38653809280371704,0.5343503593579819
50,0.5,0.947136563876652,0.25717703349282295,0.4045155221072436,0.6163990825688074,0.8034382856385838,0.3982889733840304,0.4019315941068324,0.549402803297033
51,0.51,0.9491525423728814,0.2679425837320574,0.417910447761194,0.6292134831460674,0.8056003093381453,0.4068441064638783,0.41327802582278284,0.5602022972791811
52,0.52,0.9510204081632653,0.27870813397129185,0.43108233117483813,0.6415198237885461,0.8076571213952102,0.41539923954372626,0.42445955934234514,0.570610929774491
53,0.53,0.9486166007905138,0.28708133971291866,0.44077134986225897,0.6493506493506493,0.8060095784303035,0.4211026615969582,0.432400046088259,0.5771033378694107
54,0.54,0.946360153256705,0.29545454545454547,0.45031905195989064,0.6569148936170213,0.8044844528331814,0.4268060836501901,0.4402320586035941,0.5833890016749569
55,0.55,0.9456521739130435,0.31220095693779903,0.46942446043165464,0.672680412371134,0.8046707899235283,0.4391634980988593,0.4562462994157599,0.5967170788126832
56,0.56,0.9434628975265018,0.319377990430622,0.4772117962466488,0.6783536585365852,0.8031481324981675,0.4439163498098859,0.4626091232916421,0.6014422692823825
57,0.5700000000000001,0.9415807560137457,0.3277511961722488,0.4862466725820763,0.6849999999999999,0.8019439983573257,0.44961977186311786,0.4700513592651981,0.6070212741141617
58,0.58,0.9431438127090301,0.3373205741626794,0.4969162995594713,0.6938976377952756,0.8037565520564588,0.45722433460076045,0.47922081053763116,0.6147132612617946
59,0.59,0.9446254071661238,0.34688995215311,0.5074365704286964,0.7025193798449612,0.8055166204241269,0.46482889733840305,0.4882830691019464,0.6221984408252231
60,0.6,0.939873417721519,0.35526315789473684,0.515625,0.7071428571428571,0.8018530366981885,0.4695817490494297,0.4947314239383967,0.6259510860223185
61,0.61,0.9357798165137615,0.3660287081339713,0.5262252794496991,0.7136194029850746,0.7988673748380632,0.4762357414448669,0.5032757784740483,0.6313426525154263
62,0.62,0.9287833827893175,0.37440191387559807,0.5336743393009378,0.7165750915750915,0.793218350964512,0.48003802281368824,0.5087861666666823,0.6335256656120501
63,0.63,0.9289772727272727,0.3911483253588517,0.5505050505050505,0.7286096256684492,0.7942605920695274,0.4923954372623574,0.5230996433862258,0.6440236430827134
64,0.64,0.9224376731301939,0.39832535885167464,0.556390977443609,0.7302631578947368,0.7889019953216503,0.49524714828897337,0.5272684480116325,0.645089570520836
65,0.65,0.9195710455764075,0.4102870813397129,0.5674110835401157,0.7366838487972509,0.7870064266327329,0.502851711026616,0.5362494646285717,0.6505519563032927
66,0.66,0.9213197969543148,0.4342105263157895,0.5902439024390244,0.7524875621890547,0.7898791193312565,0.5209125475285171,0.5559748574489338,0.6646711942700305
67,0.67,0.9142156862745098,0.4461722488038278,0.5996784565916399,0.7556726094003242,0.7842132968247639,0.526615969581749,0.5629773003262063,0.6670690381237979
68,0.68,0.9166666666666666,0.4605263157894737,0.6130573248407643,0.7651033386327503,0.7872567422309925,0.5380228136882129,0.5748321965177663,0.6757276218178448
69,0.6900000000000001,0.9078341013824884,0.47129186602870815,0.6204724409448819,0.7659409020217728,0.7799086234434947,0.5418250950570342,0.5797342473914644,0.675894372437726
70,0.7000000000000001,0.9050772626931567,0.4904306220095694,0.6361520558572538,0.7741691842900301,0.7785442632132069,0.5541825095057035,0.5927031674844074,0.683209916002483
71,0.71,0.9014989293361885,0.5035885167464115,0.6462010744435916,0.7784763313609466,0.7760668590249852,0.561787072243346,0.600674421571549,0.6869174894802703
72,0.72,0.8870636550308009,0.5167464114832536,0.653061224489796,0.7758620689655173,0.7634369373418495,0.5636882129277566,0.603625704650102,0.6833145065580936
73,0.73,0.8772277227722772,0.5299043062200957,0.6607009694258017,0.7755602240896359,0.7549183235935732,0.5674904942965779,0.6079264933369096,0.6820846383256997
74,0.74,0.8735632183908046,0.5454545454545454,0.6715758468335787,0.7797537619699042,0.7523107662038125,0.5760456273764258,0.6162553980326537,0.6855736312503167
75,0.75,0.8696461824953445,0.5586124401913876,0.6802621995630007,0.7825067024128687,0.7492957794889911,0.5826996197718631,0.6226055176618085,0.6876949057290875
76,0.76,0.8705035971223022,0.5789473684210527,0.6954022988505748,0.7908496732026146,0.7513789777695813,0.596958174904943,0.6356721562318769,0.6956665740383031
77,0.77,0.8723776223776224,0.59688995215311,0.7088068181818182,0.7986555697823303,0.7544274641708103,0.6102661596958175,0.6476436508456798,0.7034024972666778
78,0.78,0.8618968386023295,0.6196172248803827,0.720946416144746,0.7993827160493827,0.7454792822862332,0.6188212927756654,0.6548024082055514,0.7028449253881873
79,0.79,0.856687898089172,0.6435406698564593,0.7349726775956285,0.8034647550776585,0.7418058574599152,0.6311787072243346,0.6649117475950052,0.7061483682149023
80,0.8,0.8562691131498471,0.6698564593301436,0.7516778523489934,0.8111239860950176,0.7433954694578461,0.6482889733840305,0.6789351883215277,0.7138552838119059
81,0.81,0.8527696793002916,0.6997607655502392,0.768725361366623,0.8170391061452514,0.742190403378384,0.6653992395437263,0.6920296833125141,0.7195563347585566
82,0.8200000000000001,0.8506401137980085,0.715311004784689,0.7771280051981807,0.8196271929824561,0.7412873341599632,0.6739543726235742,0.6982412631234374,0.7220300180521878
83,0.8300000000000001,0.8475274725274725,0.7380382775119617,0.789002557544757,0.8231056563500533,0.740050348890653,0.6863117870722434,0.706849941166746,0.7253957497230462
84,0.84,0.8448275862068966,0.7619617224880383,0.8012578616352201,0.8268431983385255,0.7395762845348959,0.6996197718631179,0.7158344087528306,0.7292570473488663
85,0.85,0.8421052631578947,0.784688995215311,0.8123839009287925,0.8299595141700405,0.7391467847741613,0.7119771863117871,0.7236810364818674,0.7325429131861616
86,0.86,0.8402515723270441,0.7990430622009569,0.8191293684855917,0.8316733067729083,0.7388325768874927,0.7195817490494296,0.7282106124677862,0.7343590926721391
87,0.87,0.8345498783454988,0.8205741626794258,0.827503015681544,0.8317167798254123,0.7346141949424387,0.7281368821292775,0.7312559984291245,0.7332429334241575
88,0.88,0.8275449101796407,0.8265550239234449,0.8270496708557751,0.8273467432950192,0.7257564141398827,0.7252851711026616,0.7255201930420453,0.7256617820701612
89,0.89,0.82063305978898,0.8373205741626795,0.8288928359976317,0.8239171374764596,0.7171398740792072,0.7252851711026616,0.7210410016973254,0.7186577267218135
90,0.9,0.8130733944954128,0.8480861244019139,0.8302107728337236,0.8198427382053655,0.7065868420134649,0.7243346007604563,0.7147094942083411,0.7096410411535472
91,0.91,0.8067796610169492,0.854066985645933,0.8297501452643812,0.8158135283363802,0.6964556933693354,0.7214828897338403,0.7076314653970349,0.7005679517631413
92,0.92,0.8048780487804879,0.868421052631579,0.8354430379746836,0.8168316831683169,0.6943707688027451,0.7281368821292775,0.7087865917309256,0.6994415053225296
93,0.93,0.8023758099352052,0.888755980861244,0.8433598183881953,0.8182819383259912,0.6914045681342776,0.7376425855513308,0.7098222611205771,0.6973229091640005
94,0.9400000000000001,0.7991452991452992,0.8947368421052632,0.8442437923250565,0.8165938864628821,0.6846230048668753,0.7376425855513308,0.7055337883303291,0.6912006438386536
95,0.9500000000000001,0.7962184873949579,0.9066985645933014,0.8478747203579419,0.8161068044788974,0.6779074671693772,0.7414448669201521,0.7023756802151406,0.6852060048629152
96,0.96,0.7961065573770492,0.9294258373205742,0.857615894039735,0.8196202531645569,0.678574972852564,0.7547528517110266,0.7054349547041114,0.6848956501456862
97,0.97,0.7969543147208121,0.9389952153110048,0.8621636463481605,0.8218174204355108,0.6823535139342565,0.7614068441064639,0.7083582097106591,0.6870169608582984
98,0.98,0.7946161515453639,0.9533492822966507,0.8667754214246874,0.8219884488448844,0.6733657180085413,0.7671102661596958,0.7043024135964748,0.6781330185050696
99,0.99,0.7907662082514735,0.9629186602870813,0.8683926645091694,0.8200896495517521,0.6465203171365432,0.7680608365019012,0.6950192657126099,0.6604557913306182
100,1.0,0.7946768060836502,1.0,0.885593220338983,0.8287073750991277,0.6315112261273114,0.7946768060836502,0.7037603918283173,0.6585545300217402
